5.1798,4.625,0
4.8401,4.9345,0
5.1223,4.9472,0
5.3503,4.6749,0
5.2832,4.736,0
5.1494,4.2161,0
5.106,4.3699,0
5.2417,4.9977,0
5.2466,5.596,0
5.1482,4.6513,0
5.1917,4.9904,0
5.1738,4.6955,0
5.2734,4.9331,0
5.1963,4.802,0
5.2844,4.922,0
5.1539,4.4314,0
5.0231,4.8413,0
5.1083,4.7433,0
5.3946,4.987,0
5.2457,4.6753,0
4.5211,4.3076,0
5.0325,4.6529,0
5.2158,4.2979,0
5.1131,4.5143,0
4.8605,4.787,0
5.1794,4.3989,0
5.298,4.8582,0
5.1539,4.902,0
4.9779,4.8116,0
5.264,4.4641,0
5.1479,5.4097,0
5.3207,4.862,0
5.1092,5.2875,0
5.2849,4.9469,0
5.41,5.3802,0
5.2058,5.0018,0
5.1217,5.0624,0
4.8241,4.9569,0
5.0353,4.3994,0
5.1305,4.3813,0
5.0836,3.9763,0
5.2957,4.359,0
5.1699,4.6447,0
5.2728,5.013,0
5.2667,4.6739,0
5.2183,4.7137,0
5.0272,4.5484,0
5.0303,4.5532,0
5.0368,4.7542,0
5.2964,4.4904,0
5.302,5.0006,0
5.0859,4.4309,0
5.2441,4.9119,0
5.1938,4.9741,0
5.1866,4.5939,0
5.1374,4.6873,0
5.0666,4.6618,0
5.1562,4.9777,0
5.2838,4.8875,0
5.1978,5.077,0
5.3437,4.7309,0
5.1868,4.8757,0
5.083,4.6951,0
5.2172,4.912,0
5.1552,4.513,0
5.2078,5.3673,0
5.0583,4.5771,0
5.0054,4.4281,0
5.2837,4.7058,0
5.022,4.6507,0
5.4737,5.0754,0
5.173,4.3052,0
5.1796,4.9574,0
5.1389,4.7244,0
5.1499,4.8033,0
5.1262,4.8688,0
5.0854,5.0765,0
5.1551,4.5282,0
5.4524,4.4237,0
5.2608,5.0813,0
5.1296,4.6285,0
5.0298,4.8136,0
5.1753,4.9201,0
5.2459,4.5085,0
5.1245,4.9046,0
5.1592,4.9363,0
5.156,4.8444,0
5.0998,5.0544,0
5.15,4.5347,0
5.1342,4.8038,0
5.1938,4.6226,0
5.0144,4.2006,0
5.1839,4.1126,0
5.3099,4.3903,0
5.3437,4.7138,0
4.7029,3.2591,0
5.2044,5.3578,0
5.064,4.3528,0
4.9633,4.7007,0
5.0973,5.0281,0
5.4414,4.9021,0
5.1556,4.4582,0
5.2495,5.0884,0
5.1007,4.3603,0
5.049,5.3497,0
5.0484,4.3821,0
4.9797,5.1279,0
5.1086,4.1072,0
5.1831,4.7764,0
5.2301,5.1205,0
5.3629,4.2622,0
5.1531,4.5885,0
5.0439,4.6191,0
5.1698,4.724,0
5.124,4.702,0
5.1737,4.9031,0
5.2513,5.0468,0
5.2117,4.6159,0
4.8146,4.596,0
5.2156,4.9677,0
5.1266,4.4007,0
5.5641,4.4515,0
5.1552,4.7666,0
5.0433,5.7371,0
5.0628,5.2629,0
5.1071,4.769,0
5.328,5.4323,0
5.2529,4.7552,0
5.3134,5.0606,0
5.0976,5.3217,0
5.2963,4.8909,0
5.1426,4.2427,0
4.9473,4.9026,0
5.2492,4.0046,0
5.117,4.6141,0
5.2346,4.7249,0
5.3219,5.3617,0
5.2473,4.9663,0
5.1272,4.7916,0
5.2331,5.1079,0
5.0563,4.2936,0
5.3911,4.9152,0
4.9849,5.1232,0
5.2981,4.9933,0
5.255,4.5632,0
5.0983,4.1802,0
5.3535,4.6094,0
5.2287,4.7172,0
4.9697,4.0104,0
5.2755,4.7999,0
4.9274,5.6861,0
5.0479,4.7877,0
5.23,5.1021,0
5.6859,5.4145,0
5.29,5.1171,0
5.4378,5.1053,0
5.1871,4.469,0
5.2196,5.3378,0
5.0822,5.0917,0
5.2833,5.124,0
5.0047,4.7172,0
5.4401,5.1268,0
5.15,5.0236,0
5.2863,4.8118,0
5.0466,5.314,0
5.3847,5.9287,0
4.8363,4.7518,0
5.3035,4.521,0
5.0105,4.8553,0
5.4383,4.8361,0
5.3313,5.5052,0
5.2659,5.188,0
5.315,4.853,0
5.1062,4.5436,0
5.1443,4.5555,0
5.2784,4.8943,0
5.342,5.172,0
5.3771,4.8355,0
5.1842,4.6402,0
5.1404,4.6874,0
4.8999,3.7852,0
5.1836,4.6643,0
