3.86404204368591,4.22323894500732,5
3.69378852844238,4.25130224227905,5
3.27374172210693,4.25029325485229,5
3.13049459457397,2.91163682937622,5
3.88082504272461,4.53458833694458,5
3.74967455863953,3.59149861335754,5
4.2261381149292,4.73700332641602,5
3.48686957359314,3.90178513526917,5
3.87506699562073,4.0285062789917,5
3.33765888214111,3.40732288360596,5
2.80590844154358,4.05521392822266,5
3.2519543170929,3.44963264465332,5
3.60935974121094,4.24702501296997,5
3.14041376113892,4.43832731246948,5
3.95990920066833,4.74546670913696,5
3.9096040725708,3.9172375202179,5
3.80531740188599,3.98878622055054,5
3.13417720794678,3.41649079322815,5
3.41542410850525,2.9274730682373,5
3.77350854873657,4.56816530227661,5
3.77097725868225,4.60413217544556,5
3.84717774391174,3.63389253616333,5
3.35133242607117,3.88879156112671,5
3.39995050430298,4.50130033493042,5
3.83417892456055,4.52033042907715,5
3.61507630348206,4.56983041763306,5
3.63717937469482,4.0351734161377,5
3.53930187225342,3.04547953605652,5
2.80345702171326,3.05445981025696,5
3.63539338111877,3.84991049766541,5
3.80503845214844,4.09819030761719,5
3.3752977848053,4.59513902664185,5
3.35570049285889,3.81762480735779,5
3.30612468719482,3.84227204322815,5
3.66561841964722,4.0322117805481,5
3.36919736862183,4.43151187896729,5
3.91568470001221,4.8420934677124,5
3.74975180625916,3.97545480728149,5
3.21343803405762,4.52623319625854,5
3.45078778266907,4.23081684112549,5
3.38194489479065,3.36223745346069,5
3.73416757583618,4.00779056549072,5
3.37449169158936,3.67677593231201,5
3.88961553573608,5.02835655212402,5
4.0392632484436,4.12585544586182,5
3.90519118309021,3.7700047492981,5
3.68410897254944,3.73298859596252,5
3.3805730342865,4.16517019271851,5
3.45753359794617,3.90317153930664,5
3.6494517326355,4.04110431671143,5
3.48651552200317,3.94391465187073,5
3.20035791397095,4.21461582183838,5
3.44790196418762,3.66389870643616,5
3.9234356880188,4.81434535980225,5
4.40303802490234,4.5591139793396,5
3.5995774269104,3.92954158782959,5
3.50638318061829,4.44424295425415,5
3.39142918586731,3.90541815757751,5
2.80181527137756,2.48444223403931,5
3.15887498855591,3.19807958602905,5
3.26853108406067,3.74066257476807,5
3.61685347557068,4.62889957427979,5
3.53611636161804,4.44512605667114,5
3.34871363639832,4.35175943374634,5
3.36142563819885,4.05444431304932,5
3.19284605979919,3.42724251747131,5
3.17277812957764,3.70005440711975,5
3.48489737510681,4.09652757644653,5
3.20430994033813,4.14541101455688,5
3.82409334182739,4.82899951934814,5
3.10448718070984,3.38028359413147,5
2.78689336776733,2.32510495185852,5
4.05344343185425,5.24087190628052,5
3.49313735961914,3.00190663337708,5
3.94740915298462,4.61940431594849,5
3.91422152519226,4.59378433227539,5
3.90911197662354,4.8850212097168,5
3.18926572799683,4.24223566055298,5
2.63718938827515,4.16437959671021,5
3.83326196670532,4.56629371643066,5
3.58012628555298,3.79671311378479,5
3.18602347373962,3.41215801239014,5
4.04876041412354,4.95833873748779,5
3.6352424621582,3.97281360626221,5
4.38998079299927,4.26602697372437,5
3.22448134422302,3.93711161613464,5
2.86391735076904,2.8263988494873,5
3.83040904998779,4.53923320770264,5
4.00741481781006,4.4723162651062,5
3.4335298538208,3.86180901527405,5
3.68213605880737,4.83759117126465,5
3.1638171672821,3.89658689498901,5
3.78151845932007,3.67851829528809,5
3.3420078754425,3.91587448120117,5
3.49052023887634,3.86638188362122,5
3.58903312683105,3.54886817932129,5
3.60535907745361,4.14206075668335,5
3.61690592765808,4.22814607620239,5
3.96036601066589,4.72818756103516,5
3.49309539794922,4.308997631073,5
3.36683368682861,4.5266056060791,5
3.1422016620636,3.9152626991272,5
3.38498020172119,3.91256737709045,5
3.30990695953369,3.87773394584656,5
3.58746409416199,3.82182788848877,5
2.99189043045044,3.30815887451172,5
3.35949397087097,3.86105632781982,5
3.37036490440369,3.63260912895203,5
3.4185996055603,3.87485861778259,5
3.71117424964905,4.44283723831177,5
3.65336680412292,4.04880285263062,5
3.00957846641541,3.12466716766357,5
2.81987285614014,3.37885189056396,5
3.70154213905334,4.16203832626343,5
3.5746214389801,4.28730440139771,5
3.29963803291321,4.46994590759277,5
3.47934484481812,4.18076515197754,5
4.07000827789307,4.66144180297852,5
3.5221312046051,3.96784734725952,5
3.50964593887329,3.84522199630737,5
4.33518505096436,5.196617603302,5
3.56783771514893,4.54191732406616,5
